,5,1.0,2,3,4,6,7.0,8.0,9,,,,
523.0,2018-01-15,522.0,“巨文岛事件”与英国东北亚政策,郭海燕,安徽史学,期刊,4.0,235.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=522&recid=&FileName=AFSX201801011&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
524.0,2018-01-15,523.0,杰斐逊的外交思想与其对美国根本利益的界定,金海,安徽史学,期刊,2.0,233.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=523&recid=&FileName=AFSX201801012&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
525.0,2018-01-15,524.0,近代中国外交的两难困境——“李完用”污名释义,杨雄威,安徽史学,期刊,1.0,195.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=524&recid=&FileName=AFSX201801008&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
526.0,2017-11-15,525.0,郭学东摄影作品,郭学东,安徽史学,期刊,,19.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=525&recid=&FileName=AFSX201706019&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
527.0,2017-11-15,526.0,白人到来前北美印第安人社会的疾病生态及其意义,丁见民,安徽史学,期刊,1.0,346.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=526&recid=&FileName=AFSX201706001&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
528.0,2017-11-15,527.0,“古朝鲜”的伦理考察,苗威,安徽史学,期刊,1.0,298.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=527&recid=&FileName=AFSX201706002&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
529.0,2017-11-15,528.0,论丁酉战争爆发后的明军战略与南原之战,陈尚胜,安徽史学,期刊,5.0,277.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=528&recid=&FileName=AFSX201706003&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
530.0,2017-11-15,529.0,另一种“新文化”:梁启超对新文化运动的构想,魏万磊,安徽史学,期刊,1.0,380.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=529&recid=&FileName=AFSX201706009&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
531.0,2017-11-15,530.0,羌蛮獠混杂:唐代黎属羁縻州的部族分布,郭声波,安徽史学,期刊,1.0,292.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=530&recid=&FileName=AFSX201706005&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
532.0,2017-11-15,531.0,明清时期婺源的乡约与基层组织,廖华生,安徽史学,期刊,9.0,463.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=531&recid=&FileName=AFSX201706016&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
533.0,2017-11-15,532.0,私雇代役——宋代基层社会与朝廷役制的对话,黄敏捷,安徽史学,期刊,8.0,333.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=532&recid=&FileName=AFSX201706006&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
534.0,2017-11-15,533.0,明代郑舜功籍贯、生平事迹及出使日本考辨,卞利,安徽史学,期刊,3.0,221.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=533&recid=&FileName=AFSX201706007&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
535.0,2017-11-15,534.0,论六谕和明清族规家训论,陈时龙,安徽史学,期刊,14.0,444.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=534&recid=&FileName=AFSX201706015&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
536.0,2017-11-15,535.0,丁巳复辟再检讨,马勇,安徽史学,期刊,4.0,307.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=535&recid=&FileName=AFSX201706004&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
537.0,2017-11-15,536.0,集体化时期水利民工的出工动机——以根治海河为例,吕志茹,安徽史学,期刊,5.0,310.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=536&recid=&FileName=AFSX201706018&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
538.0,2017-11-15,537.0,钱穆与民国学风——以私立五华文理学院为中心,易龙,安徽史学,期刊,,177.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=537&recid=&FileName=AFSX201706010&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
539.0,2017-11-15,538.0,“迁省之争”与民元广西政局,蔡洁,安徽史学,期刊,2.0,187.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=538&recid=&FileName=AFSX201706011&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
540.0,2017-11-15,539.0,国之内外的“文野之辨”——以20世纪初期杨度的世界观念为中心(1902—1911年),段炼,安徽史学,期刊,4.0,304.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=539&recid=&FileName=AFSX201706008&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
541.0,2017-11-15,540.0,1930年代安庆人力车夫生活实态研究,徐希军,安徽史学,期刊,1.0,239.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=540&recid=&FileName=AFSX201706012&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
542.0,2017-11-15,541.0,电信与军事:以抗战时期为中心的考察,李沛霖,安徽史学,期刊,1.0,180.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=541&recid=&FileName=AFSX201706013&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
543.0,2017-11-15,542.0,“社会化”到“国家化”:国民政府时期中国现代农业金融支持体系之嬗变,许永峰; 张玮,安徽史学,期刊,3.0,242.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=542&recid=&FileName=AFSX201706014&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
544.0,2017-11-15,543.0,略论自由主义话语与胡适老子研究的关联,何爱国; 颜英,安徽史学,期刊,1.0,216.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=543&recid=&FileName=AFSX201706017&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=,,,,
545.0,2017-09-15,544.0,徽学走向世界:翻译策略与译者主体的选择,牛津; 沈昕,安徽史学,期刊,,199.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=544&recid=&FileName=AFSX201705017&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
546.0,2017-09-15,545.0,“十五国风”系列地图研究,成一农,安徽史学,期刊,10.0,532.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=545&recid=&FileName=AFSX201705003&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
547.0,2017-09-15,546.0,LT贸易协定成立过程中日本自民党内“亲华派”的作用与影响,鹿雪莹; 刘守军,安徽史学,期刊,2.0,130.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=546&recid=&FileName=AFSX201705014&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
548.0,2017-09-15,547.0,公元1—2世纪罗马帝国的巡察机制,李大维,安徽史学,期刊,3.0,273.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=547&recid=&FileName=AFSX201705015&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
549.0,2017-09-15,548.0,阐释与启示:海外关于中国民族主义问题的研究,乔兆红,安徽史学,期刊,,310.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=548&recid=&FileName=AFSX201705009&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
550.0,2017-09-15,549.0,清至民国时期葡萄牙人对澳门附近海域管辖权的觊觎与争夺,吴宏岐; 刘煜琼,安徽史学,期刊,2.0,272.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=549&recid=&FileName=AFSX201705006&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
551.0,2017-09-15,550.0,整体社会史如何呈现?——《延续与断裂:徽州乡村的超稳定结构与社会变迁》读后,王玉贵,安徽史学,期刊,1.0,215.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=550&recid=&FileName=AFSX201705021&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
552.0,2017-09-15,551.0,清代地方档案中的州县官官衔释读,吴佩林; 曹婷,安徽史学,期刊,8.0,407.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=551&recid=&FileName=AFSX201705007&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
553.0,2017-09-15,552.0,洪山信仰与明清时期中原药材市场的变迁,李留文,安徽史学,期刊,4.0,241.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=552&recid=&FileName=AFSX201705005&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
554.0,2017-09-15,553.0,元末徽州将领朱文选事迹考,刘晓,安徽史学,期刊,,176.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=553&recid=&FileName=AFSX201705016&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
555.0,2017-09-15,554.0,自由的维度:五四时期知识青年离婚问题透视,王栋亮,安徽史学,期刊,2.0,312.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=554&recid=&FileName=AFSX201705010&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
556.0,2017-09-15,555.0,民国初年共和派与帝制派的论争,邹小站,安徽史学,期刊,1.0,364.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=555&recid=&FileName=AFSX201705002&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
557.0,2017-09-15,556.0,抗日战争时期国统区农业劳动力短缺问题探析,罗玉明; 李勇,安徽史学,期刊,,163.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=556&recid=&FileName=AFSX201705012&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
558.0,2017-09-15,557.0,晚清史上的“义理”与“事功”——《衰世与西法:晚清中国的旧邦新命和社会脱榫》读后,沈洁,安徽史学,期刊,,175.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=557&recid=&FileName=AFSX201705022&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
559.0,2017-09-15,558.0,开辟制度史研究的新境界——《中国近现代文官制度》评介与思考,李曼曼; 梁仁志,安徽史学,期刊,,271.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=558&recid=&FileName=AFSX201705023&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
560.0,2017-09-15,559.0,胡适与蒋介石(1949—1950),宋广波,安徽史学,期刊,,227.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=559&recid=&FileName=AFSX201705018&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
561.0,2017-09-15,560.0,晚清“团练大臣”研究的省思,崔岷,安徽史学,期刊,3.0,344.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=560&recid=&FileName=AFSX201705008&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
562.0,2017-09-15,561.0,战时上海的财产犯罪:失业、通货膨胀与饥饿(1937—1942),蒋杰,安徽史学,期刊,3.0,264.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=561&recid=&FileName=AFSX201705011&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
563.0,2017-09-15,562.0,发电救国——抗日战争时期重庆地区水力发电事业述论,丁祥利,安徽史学,期刊,2.0,157.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=562&recid=&FileName=AFSX201705013&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
564.0,2017-09-15,563.0,胡适论“持久战”——以胡适1937年9月的两篇演讲为中心,王建丰,安徽史学,期刊,,345.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=563&recid=&FileName=AFSX201705019&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
565.0,2017-09-15,564.0,难以适应的集体化——皖西北农业合作化中的“闹、退社”问题研究,满永,安徽史学,期刊,10.0,450.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=564&recid=&FileName=AFSX201705020&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
566.0,2017-09-15,565.0,苏仙故事的流变与苏仙信仰的发展,袁霞,安徽史学,期刊,,156.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=565&recid=&FileName=AFSX201705004&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
567.0,2017-07-15,566.0,息国故里碑坊,郭学东,安徽史学,期刊,,44.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=566&recid=&FileName=AFSX201704021&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
568.0,2017-07-15,567.0,息县元代樵楼,郭学东,安徽史学,期刊,,29.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=567&recid=&FileName=AFSX201704022&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
569.0,2017-07-15,568.0,息国故城遗址,郭学东,安徽史学,期刊,,98.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=568&recid=&FileName=AFSX201704020&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
570.0,2017-07-15,569.0,钱澄之史学思想初探,董根明,安徽史学,期刊,3.0,191.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=569&recid=&FileName=AFSX201704015&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
571.0,2017-07-15,570.0,清末民初桐城派的中国史编撰,许曾会,安徽史学,期刊,3.0,227.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=570&recid=&FileName=AFSX201704016&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
572.0,2017-07-15,571.0,晚清朝鲜进京使臣的摄影体验与朝鲜影像,孙成旭,安徽史学,期刊,,190.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=571&recid=&FileName=AFSX201704006&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
573.0,2017-07-15,572.0,19世纪英国集体谈判制兴起原因述论,刘金源,安徽史学,期刊,3.0,347.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=572&recid=&FileName=AFSX201704002&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
574.0,2017-07-15,573.0,雅典人是如何打伯罗奔尼撒战争的?——“伯里克利战略”研究的回顾与思考,何元国,安徽史学,期刊,2.0,748.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=573&recid=&FileName=AFSX201704001&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
575.0,2017-07-15,574.0,清朝至民国时期徽州钱会利率及运作机制考述——基于89份徽州钱会文书的考察,王玉坤; 刘道胜,安徽史学,期刊,7.0,355.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=574&recid=&FileName=AFSX201704013&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
576.0,2017-07-15,575.0,清嘉庆以后科举与社会流动中的城乡差别——以1802—1903年进士《同年录》所载进士居地为中心的分析,王志明,安徽史学,期刊,5.0,417.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=575&recid=&FileName=AFSX201704004&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
577.0,2017-07-15,576.0,试论唐代河东道之交通——以敦煌文书和圆仁《入唐求法巡礼行记》中关、驿、店为中心的考察,任艳艳,安徽史学,期刊,3.0,504.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=576&recid=&FileName=AFSX201704003&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
578.0,2017-07-15,577.0,1860年太平军上海战役再认识,赵珍; 祁磊,安徽史学,期刊,,258.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=577&recid=&FileName=AFSX201704007&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
579.0,2017-07-15,578.0,武昌起义前夕长江流域省份新军状况研究——以徐树铮《参观宁镇湘鄂皖陆军禀报》为中心,彭贺超,安徽史学,期刊,5.0,350.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=578&recid=&FileName=AFSX201704008&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
580.0,2017-07-15,579.0,同学会:近代旅外徽州青年学子的群体组织及其运作,张小坡,安徽史学,期刊,1.0,204.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=579&recid=&FileName=AFSX201704014&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
581.0,2017-07-15,580.0,论清末视学,苏全有,安徽史学,期刊,3.0,242.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=580&recid=&FileName=AFSX201704005&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
582.0,2017-07-15,581.0,中央权势转移中的调适:护法战争时的阎锡山,张文俊,安徽史学,期刊,1.0,246.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=581&recid=&FileName=AFSX201704009&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
583.0,2017-07-15,582.0,晚清江南望族的修谱动员——以《申报》为中心,康健; 郭睿君,安徽史学,期刊,8.0,372.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=582&recid=&FileName=AFSX201704017&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
584.0,2017-07-15,583.0,“不容异己”别有所指:“人权运动”前胡适在上海,易明,安徽史学,期刊,,158.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=583&recid=&FileName=AFSX201704019&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
585.0,2017-07-15,584.0,媒介、主义与政争:五四前后吴佩孚的崛起与权势转移,马建标,安徽史学,期刊,10.0,817.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=584&recid=&FileName=AFSX201704010&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
586.0,2017-07-15,585.0,民国时期留美生中国法律问题研究的海外影响——以留美生博士论文为中心的考察,元青; 陈艳,安徽史学,期刊,2.0,217.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=585&recid=&FileName=AFSX201704011&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
587.0,2017-07-15,586.0,南京国民政府难侨救济工作的观察与思考,周亚东,安徽史学,期刊,1.0,204.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=586&recid=&FileName=AFSX201704012&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
588.0,2017-07-15,587.0,胡适之《说儒》研究史(1934—2014):评述与展望,尤小立,安徽史学,期刊,1.0,449.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=587&recid=&FileName=AFSX201704018&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
589.0,2017-05-15,588.0,郭学东作品,郭学东,安徽史学,期刊,,9.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=588&recid=&FileName=AFSX201703021&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
590.0,2017-05-15,589.0,英印殖民时期旁遮普灌渠殖民地建设探析,杨洪贵; 曾林华,安徽史学,期刊,,124.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=589&recid=&FileName=AFSX201703009&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
591.0,2017-05-15,590.0,《开罗宣言》与朝鲜独立,褚静涛,安徽史学,期刊,1.0,249.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=590&recid=&FileName=AFSX201703010&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
592.0,2017-05-15,591.0,试析冷战背景下的葡萄牙康乃馨革命,刘长新,安徽史学,期刊,,400.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=591&recid=&FileName=AFSX201703011&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
593.0,2017-05-15,592.0,论非洲民族主义主旨泛非主义的演变及历史特征,张象,安徽史学,期刊,5.0,389.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=592&recid=&FileName=AFSX201703001&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
594.0,2017-05-15,593.0,良善为治的典范:王敛福颍州之治述评,刘杏梅,安徽史学,期刊,2.0,103.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=593&recid=&FileName=AFSX201703017&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
595.0,2017-05-15,594.0,清代家学脉络中的汉、宋关系,罗检秋,安徽史学,期刊,4.0,384.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=594&recid=&FileName=AFSX201703002&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
596.0,2017-05-15,595.0,也论徽商“贾而好儒”的特色——明清贾儒关系问题研究之反思,梁仁志,安徽史学,期刊,10.0,602.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=595&recid=&FileName=AFSX201703012&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
597.0,2017-05-15,596.0,孔子南游巢国传说的历史背景蠡测,杨帆; 王成胜,安徽史学,期刊,1.0,99.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=596&recid=&FileName=AFSX201703020&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
598.0,2017-05-15,597.0,汉代宫廷鼓吹乐的政治功能述论,谢芳; 邹芙都,安徽史学,期刊,5.0,300.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=597&recid=&FileName=AFSX201703005&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
599.0,2017-05-15,598.0,清末民初湖北官钱局向日本订印钞票述论,朱英; 许龙生,安徽史学,期刊,5.0,261.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=598&recid=&FileName=AFSX201703003&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
600.0,2017-05-15,599.0,晚清至民国前期徽州地区与浙江农业经济的交流,梁诸英,安徽史学,期刊,,225.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=599&recid=&FileName=AFSX201703013&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
601.0,2017-05-15,600.0,晚清湘、淮系集团势力“两个结合”的构成要素,董丛林,安徽史学,期刊,3.0,317.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=600&recid=&FileName=AFSX201703014&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
602.0,2017-05-15,601.0,1874—1875年淮军援台与台湾凤山淮军昭忠祠,傅德元,安徽史学,期刊,2.0,160.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=601&recid=&FileName=AFSX201703015&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
603.0,2017-05-15,602.0,“反投降”视角下看曹甸战役的发生,杨利文; 曾凡云,安徽史学,期刊,,159.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=602&recid=&FileName=AFSX201703018&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
604.0,2017-05-15,603.0,政策过程与行为主体:20世纪60年代初高校毕业干部清理收回工作研究,王凛然,安徽史学,期刊,1.0,175.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=603&recid=&FileName=AFSX201703019&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=,,,,
